n	features	TSS	database	col1	col2
1	Gini	chr2:108718481:108720482:+:RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2;NM_006267.5,XM_005264002.4,XM_005264003.4,XM_005264004.4,XM_005264007.4,XM_011511575.3,XM_011511576.4,XM_011511578.3,XM_017004624.3,XM_017004625.2,XM_047445366.1,XM_047445367.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:108718481:108720482:+:RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2;NM_006267.5,XM_005264002.4,XM_005264003.4,XM_005264004.4,XM_005264007.4,XM_011511575.3,XM_011511576.4,XM_011511578.3,XM_017004624.3,XM_017004625.2,XM_047445366.1,XM_047445367.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:108718481:108720482:+:RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2,RANBP2;NM_006267.5,XM_005264002.4,XM_005264003.4,XM_005264004.4,XM_005264007.4,XM_011511575.3,XM_011511576.4,XM_011511578.3,XM_017004624.3,XM_017004625.2,XM_047445366.1,XM_047445367.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:221571303:221573304:-:EPHA4,EPHA4,EPHA4;NM_001304537.2,NM_001363748.2,NM_004438.5;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:221571303:221573304:-:EPHA4,EPHA4,EPHA4;NM_001304537.2,NM_001363748.2,NM_004438.5;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:221571303:221573304:-:EPHA4,EPHA4,EPHA4;NM_001304537.2,NM_001363748.2,NM_004438.5;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:150925262:150927263:+:SETDB1,SETDB1,SETDB1,SETDB1,SETDB1;NM_001366417.1,NM_001393960.1,NM_001393961.1,NM_001393965.1,NM_001393968.1;mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:150925262:150927263:+:SETDB1,SETDB1,SETDB1,SETDB1,SETDB1;NM_001366417.1,NM_001393960.1,NM_001393961.1,NM_001393965.1,NM_001393968.1;mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:150925262:150927263:+:SETDB1,SETDB1,SETDB1,SETDB1,SETDB1;NM_001366417.1,NM_001393960.1,NM_001393961.1,NM_001393965.1,NM_001393968.1;mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:36481912:36483913:-:CSF3R,CSF3R;NM_000760.4,NM_172313.3;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:36481912:36483913:-:CSF3R,CSF3R;NM_000760.4,NM_172313.3;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:36481912:36483913:-:CSF3R,CSF3R;NM_000760.4,NM_172313.3;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:4696852:4698853:-:OR51C1P,OR51E2;NM_001396051.1,NM_030774.4;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:4696852:4698853:-:OR51C1P,OR51E2;NM_001396051.1,NM_030774.4;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:4696852:4698853:-:OR51C1P,OR51E2;NM_001396051.1,NM_030774.4;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:226060830:226062831:+:H3-3A;NM_001379043.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:226060830:226062831:+:H3-3A;NM_001379043.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:226060830:226062831:+:H3-3A;NM_001379043.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:7483365:7485366:+:POLR2A;NM_000937.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:7483365:7485366:+:POLR2A;NM_000937.5;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:7483365:7485366:+:POLR2A;NM_000937.5;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr14:24270626:24272627:-:RABGGTA;NM_004581.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr14:24270626:24272627:-:RABGGTA;NM_004581.5;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:24270626:24272627:-:RABGGTA;NM_004581.5;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:22543972:22545973:+:SORBS3,SORBS3,SORBS3,SORBS3,SORBS3,SORBS3;XM_006716266.2,XM_047421213.1,XM_047421214.1,XM_047421215.1,XM_047421216.1,XM_047421217.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:22543972:22545973:+:SORBS3,SORBS3,SORBS3,SORBS3,SORBS3,SORBS3;XM_006716266.2,XM_047421213.1,XM_047421214.1,XM_047421215.1,XM_047421216.1,XM_047421217.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr8:22543972:22545973:+:SORBS3,SORBS3,SORBS3,SORBS3,SORBS3,SORBS3;XM_006716266.2,XM_047421213.1,XM_047421214.1,XM_047421215.1,XM_047421216.1,XM_047421217.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr6:62285224:62287225:-:KHDRBS2,KHDRBS2;NM_001350622.2,NM_152688.4;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:62285224:62287225:-:KHDRBS2,KHDRBS2;NM_001350622.2,NM_152688.4;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:62285224:62287225:-:KHDRBS2,KHDRBS2;NM_001350622.2,NM_152688.4;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:12772737:12774738:+:PRAMEF12;NM_001080830.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:12772737:12774738:+:PRAMEF12;NM_001080830.5;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:12772737:12774738:+:PRAMEF12;NM_001080830.5;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:20687822:20689823:-:KIF17;XM_047426160.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:20687822:20689823:-:KIF17;XM_047426160.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:20687822:20689823:-:KIF17;XM_047426160.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:151345998:151347999:-:RFX5;NM_001379418.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:151345998:151347999:-:RFX5;NM_001379418.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:151345998:151347999:-:RFX5;NM_001379418.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr15:58137380:58139381:+:AQP9,AQP9;NM_001320635.2,NM_020980.5;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr15:58137380:58139381:+:AQP9,AQP9;NM_001320635.2,NM_020980.5;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr15:58137380:58139381:+:AQP9,AQP9;NM_001320635.2,NM_020980.5;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:26382053:26384054:+:BNIP3L;NM_004331.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:26382053:26384054:+:BNIP3L;NM_004331.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr8:26382053:26384054:+:BNIP3L;NM_004331.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:96255209:96257210:+:BDKRB1,BDKRB1;NM_000710.4,NM_001386007.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr14:96255209:96257210:+:BDKRB1,BDKRB1;NM_000710.4,NM_001386007.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:96255209:96257210:+:BDKRB1,BDKRB1;NM_000710.4,NM_001386007.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:8037632:8039633:+:TUB;NM_003320.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:8037632:8039633:+:TUB;NM_003320.5;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:8037632:8039633:+:TUB;NM_003320.5;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:171686754:171688755:+:DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2;NM_001271785.2,NM_001271787.2,NM_001271789.2,NM_001320883.2,NM_001320884.2,NM_001378456.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:171686754:171688755:+:DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2;NM_001271785.2,NM_001271787.2,NM_001271789.2,NM_001320883.2,NM_001320884.2,NM_001378456.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:171686754:171688755:+:DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2,DYNC1I2;NM_001271785.2,NM_001271787.2,NM_001271789.2,NM_001320883.2,NM_001320884.2,NM_001378456.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr20:33216351:33218352:+:BPIFA3;NM_178466.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr20:33216351:33218352:+:BPIFA3;NM_178466.5;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr20:33216351:33218352:+:BPIFA3;NM_178466.5;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr22:31661563:31663564:-:PISD,PISD;NM_001326412.1,NM_001326421.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr22:31661563:31663564:-:PISD,PISD;NM_001326412.1,NM_001326421.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr22:31661563:31663564:-:PISD,PISD;NM_001326412.1,NM_001326421.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:14324277:14326278:-:RRAS2;XM_017017363.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:14324277:14326278:-:RRAS2;XM_017017363.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:14324277:14326278:-:RRAS2;XM_017017363.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:23530232:23532233:-:E2F2,E2F2,E2F2,E2F2,E2F2,E2F2;NM_004091.4,XM_011540868.4,XM_011540870.4,XM_011540871.3,XM_047448091.1,XM_047448092.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:23530232:23532233:-:E2F2,E2F2,E2F2,E2F2,E2F2,E2F2;NM_004091.4,XM_011540868.4,XM_011540870.4,XM_011540871.3,XM_047448091.1,XM_047448092.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:23530232:23532233:-:E2F2,E2F2,E2F2,E2F2,E2F2,E2F2;NM_004091.4,XM_011540868.4,XM_011540870.4,XM_011540871.3,XM_047448091.1,XM_047448092.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr10:63457711:63459712:-:JMJD1C;XM_047424774.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr10:63457711:63459712:-:JMJD1C;XM_047424774.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr10:63457711:63459712:-:JMJD1C;XM_047424774.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr22:41731514:41733515:+:MEI1;XM_011529954.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:41731514:41733515:+:MEI1;XM_011529954.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:41731514:41733515:+:MEI1;XM_011529954.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:88593057:88595058:-:EIF2AK3;XM_047446429.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:88593057:88595058:-:EIF2AK3;XM_047446429.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:88593057:88595058:-:EIF2AK3;XM_047446429.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:30761321:30763322:+:RNF40,RNF40;NM_001286572.3,NM_014771.4;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:30761321:30763322:+:RNF40,RNF40;NM_001286572.3,NM_014771.4;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:30761321:30763322:+:RNF40,RNF40;NM_001286572.3,NM_014771.4;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:86341546:86343547:+:WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1;NM_007013.4,XM_005250760.5,XM_005250761.5,XM_017012993.2,XM_017012994.3,XM_024447056.2,XM_047421282.1,XM_047421283.1,XM_047421285.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:86341546:86343547:+:WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1;NM_007013.4,XM_005250760.5,XM_005250761.5,XM_017012993.2,XM_017012994.3,XM_024447056.2,XM_047421282.1,XM_047421283.1,XM_047421285.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr8:86341546:86343547:+:WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1,WWP1;NM_007013.4,XM_005250760.5,XM_005250761.5,XM_017012993.2,XM_017012994.3,XM_024447056.2,XM_047421282.1,XM_047421283.1,XM_047421285.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:40511434:40513435:-:SLC8A1,SLC8A1,SLC8A1,SLC8A1;NM_001112802.2,NM_001372263.2,NM_001394103.1,NM_001394106.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:40511434:40513435:-:SLC8A1,SLC8A1,SLC8A1,SLC8A1;NM_001112802.2,NM_001372263.2,NM_001394103.1,NM_001394106.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:40511434:40513435:-:SLC8A1,SLC8A1,SLC8A1,SLC8A1;NM_001112802.2,NM_001372263.2,NM_001394103.1,NM_001394106.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:155173753:155175754:+:TRIM46;NM_001256601.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:155173753:155175754:+:TRIM46;NM_001256601.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:155173753:155175754:+:TRIM46;NM_001256601.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr22:20016022:20018023:+:TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2;NM_001283106.3,NM_001283179.3,NM_001322163.2,NM_001322174.2,XM_017028579.2,XM_017028580.2,XM_047441121.1,XM_047441124.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:20016022:20018023:+:TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2;NM_001283106.3,NM_001283179.3,NM_001322163.2,NM_001322174.2,XM_017028579.2,XM_017028580.2,XM_047441121.1,XM_047441124.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:20016022:20018023:+:TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2,TANGO2;NM_001283106.3,NM_001283179.3,NM_001322163.2,NM_001322174.2,XM_017028579.2,XM_017028580.2,XM_047441121.1,XM_047441124.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:10320111:10322112:-:SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13;NM_001136026.3,NM_001278946.2,NM_030673.4,NM_183352.3,XM_017007020.3,XM_017007021.2,XM_047448687.1,XM_047448688.1,XM_047448689.1,XM_047448690.1,XM_047448691.1,XM_047448692.1,XM_047448693.1,XM_047448694.1,XM_047448696.1,XM_047448697.1,XM_047448698.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:10320111:10322112:-:SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13;NM_001136026.3,NM_001278946.2,NM_030673.4,NM_183352.3,XM_017007020.3,XM_017007021.2,XM_047448687.1,XM_047448688.1,XM_047448689.1,XM_047448690.1,XM_047448691.1,XM_047448692.1,XM_047448693.1,XM_047448694.1,XM_047448696.1,XM_047448697.1,XM_047448698.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:10320111:10322112:-:SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13,SEC13;NM_001136026.3,NM_001278946.2,NM_030673.4,NM_183352.3,XM_017007020.3,XM_017007021.2,XM_047448687.1,XM_047448688.1,XM_047448689.1,XM_047448690.1,XM_047448691.1,XM_047448692.1,XM_047448693.1,XM_047448694.1,XM_047448696.1,XM_047448697.1,XM_047448698.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:1723562:1725563:+:MAPK8IP3;XM_047433814.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:1723562:1725563:+:MAPK8IP3;XM_047433814.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:1723562:1725563:+:MAPK8IP3;XM_047433814.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr15:91016875:91018876:-:VPS33B;XM_047432383.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr15:91016875:91018876:-:VPS33B;XM_047432383.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr15:91016875:91018876:-:VPS33B;XM_047432383.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:47732235:47734236:+:TBX21;NM_013351.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:47732235:47734236:+:TBX21;NM_013351.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr17:47732235:47734236:+:TBX21;NM_013351.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:117222745:117224746:-:PCSK7;XM_006718940.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:117222745:117224746:-:PCSK7;XM_006718940.5;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:117222745:117224746:-:PCSK7;XM_006718940.5;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:12721258:12723259:-:TNPO2,TNPO2;NM_001382242.1,NM_013433.5;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr19:12721258:12723259:-:TNPO2,TNPO2;NM_001382242.1,NM_013433.5;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:12721258:12723259:-:TNPO2,TNPO2;NM_001382242.1,NM_013433.5;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr20:33216309:33218310:+:BPIFA3;NM_001042439.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr20:33216309:33218310:+:BPIFA3;NM_001042439.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr20:33216309:33218310:+:BPIFA3;NM_001042439.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:114929594:114931595:-:TNFSF8;NM_001252290.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:114929594:114931595:-:TNFSF8;NM_001252290.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:114929594:114931595:-:TNFSF8;NM_001252290.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:2133925:2135926:+:PRKCZ;XM_047425307.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:2133925:2135926:+:PRKCZ;XM_047425307.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:2133925:2135926:+:PRKCZ;XM_047425307.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:71597230:71599231:+:SIPA1L1;XM_011536638.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr14:71597230:71599231:+:SIPA1L1;XM_011536638.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:71597230:71599231:+:SIPA1L1;XM_011536638.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:57596957:57598958:+:PIP4K2C;XM_047429552.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:57596957:57598958:+:PIP4K2C;XM_047429552.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:57596957:57598958:+:PIP4K2C;XM_047429552.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr19:48618177:48620178:-:RPL18,RPL18;NM_000979.4,NM_001270490.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:48618177:48620178:-:RPL18,RPL18;NM_000979.4,NM_001270490.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:48618177:48620178:-:RPL18,RPL18;NM_000979.4,NM_001270490.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr22:36528165:36530166:-:EIF3D,EIF3D;NM_003753.4,XM_047441560.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:36528165:36530166:-:EIF3D,EIF3D;NM_003753.4,XM_047441560.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:36528165:36530166:-:EIF3D,EIF3D;NM_003753.4,XM_047441560.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr12:123649997:123651998:+:GTF2H3;XM_017019228.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:123649997:123651998:+:GTF2H3;XM_017019228.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:123649997:123651998:+:GTF2H3;XM_017019228.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr10:89331528:89333529:+:IFIT3,IFIT3;NM_001031683.4,NM_001289759.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr10:89331528:89333529:+:IFIT3,IFIT3;NM_001031683.4,NM_001289759.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr10:89331528:89333529:+:IFIT3,IFIT3;NM_001031683.4,NM_001289759.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr12:69737253:69739254:+:RAB3IP;XM_017018775.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr12:69737253:69739254:+:RAB3IP;XM_017018775.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:69737253:69739254:+:RAB3IP;XM_017018775.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:8019072:8021073:-:ERRFI1;XM_047422698.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:8019072:8021073:-:ERRFI1;XM_047422698.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:8019072:8021073:-:ERRFI1;XM_047422698.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:45674722:45676723:+:PRKCE,PRKCE;XM_011532971.4,XM_047445094.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:45674722:45676723:+:PRKCE,PRKCE;XM_011532971.4,XM_047445094.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:45674722:45676723:+:PRKCE,PRKCE;XM_011532971.4,XM_047445094.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:45674724:45676725:+:PRKCE;XM_017004490.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:45674724:45676725:+:PRKCE;XM_017004490.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:45674724:45676725:+:PRKCE;XM_017004490.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:140800056:140802057:+:PCDHA3,PCDHA3;NM_018906.3,NM_031497.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:140800056:140802057:+:PCDHA3,PCDHA3;NM_018906.3,NM_031497.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:140800056:140802057:+:PCDHA3,PCDHA3;NM_018906.3,NM_031497.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
