n	features	TSS	database	col1	col2
0	Gini	chr22:24010369:24012370:+:CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1;NM_001199281.1,XM_005261415.4,XM_005261416.4,XM_005261417.4,XM_006724179.3,XM_006724180.3,XM_006724181.3,XM_011530026.3,XM_017028680.3,XM_017028681.3,XM_017028683.3,XM_024452186.2,XM_024452187.2,XM_047441223.1,XM_047441228.1,XM_047441230.1,XM_047441233.1,XM_047441235.1,XM_047441237.1,XM_047441239.1,XM_047441241.1,XM_047441242.1,XM_047441245.1,XM_047441247.1,XM_047441248.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:24010369:24012370:+:CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1;NM_001199281.1,XM_005261415.4,XM_005261416.4,XM_005261417.4,XM_006724179.3,XM_006724180.3,XM_006724181.3,XM_011530026.3,XM_017028680.3,XM_017028681.3,XM_017028683.3,XM_024452186.2,XM_024452187.2,XM_047441223.1,XM_047441228.1,XM_047441230.1,XM_047441233.1,XM_047441235.1,XM_047441237.1,XM_047441239.1,XM_047441241.1,XM_047441242.1,XM_047441245.1,XM_047441247.1,XM_047441248.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:24010369:24012370:+:CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1,CABIN1;NM_001199281.1,XM_005261415.4,XM_005261416.4,XM_005261417.4,XM_006724179.3,XM_006724180.3,XM_006724181.3,XM_011530026.3,XM_017028680.3,XM_017028681.3,XM_017028683.3,XM_024452186.2,XM_024452187.2,XM_047441223.1,XM_047441228.1,XM_047441230.1,XM_047441233.1,XM_047441235.1,XM_047441237.1,XM_047441239.1,XM_047441241.1,XM_047441242.1,XM_047441245.1,XM_047441247.1,XM_047441248.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr4:16813243:16815244:-:LDB2;XM_024454280.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr4:16813243:16815244:-:LDB2;XM_024454280.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:16813243:16815244:-:LDB2;XM_024454280.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:88254459:88256460:-:KCNK10;XM_011536840.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr14:88254459:88256460:-:KCNK10;XM_011536840.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:88254459:88256460:-:KCNK10;XM_011536840.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr16:30698170:30700171:+:SRCAP;NM_006662.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:30698170:30700171:+:SRCAP;NM_006662.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr16:30698170:30700171:+:SRCAP;NM_006662.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:236568824:236570825:+:ACKR3;NM_020311.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:236568824:236570825:+:ACKR3;NM_020311.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:236568824:236570825:+:ACKR3;NM_020311.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:47256995:47258996:+:NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3;NM_001130101.3,NM_005693.4,XM_005252706.2,XM_011519806.2,XM_011519807.2,XM_017017056.2,XM_047426194.1,XM_047426195.1,XM_047426200.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:47256995:47258996:+:NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3;NM_001130101.3,NM_005693.4,XM_005252706.2,XM_011519806.2,XM_011519807.2,XM_017017056.2,XM_047426194.1,XM_047426195.1,XM_047426200.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr11:47256995:47258996:+:NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3,NR1H3;NM_001130101.3,NM_005693.4,XM_005252706.2,XM_011519806.2,XM_011519807.2,XM_017017056.2,XM_047426194.1,XM_047426195.1,XM_047426200.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr10:102112757:102114758:-:LDB1;XM_047425979.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr10:102112757:102114758:-:LDB1;XM_047425979.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr10:102112757:102114758:-:LDB1;XM_047425979.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:11538275:11540276:+:BLK,BLK;XM_011543825.4,XM_047422083.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:11538275:11540276:+:BLK,BLK;XM_011543825.4,XM_047422083.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr8:11538275:11540276:+:BLK,BLK;XM_011543825.4,XM_047422083.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:206833348:206835349:+:IL19;NM_001369605.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:206833348:206835349:+:IL19;NM_001369605.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:206833348:206835349:+:IL19;NM_001369605.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:239588728:239590729:+:CHRM3;XM_017000157.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:239588728:239590729:+:CHRM3;XM_017000157.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:239588728:239590729:+:CHRM3;XM_017000157.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:99153765:99155766:-:ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B;NM_001204068.2,NM_001204069.2,NM_001204070.2,NM_001352194.2,NM_001352195.2,NM_001352196.2,NM_001352197.2,NM_001352198.2,NM_001352199.2,NM_001352200.2,NM_001352201.2,NM_001352202.2,NM_001352203.2,NM_001352204.2,NM_001352205.2,NM_001352206.2,NM_020140.4,NM_181670.4,XM_047429168.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:99153765:99155766:-:ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B;NM_001204068.2,NM_001204069.2,NM_001204070.2,NM_001352194.2,NM_001352195.2,NM_001352196.2,NM_001352197.2,NM_001352198.2,NM_001352199.2,NM_001352200.2,NM_001352201.2,NM_001352202.2,NM_001352203.2,NM_001352204.2,NM_001352205.2,NM_001352206.2,NM_020140.4,NM_181670.4,XM_047429168.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:99153765:99155766:-:ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B,ANKS1B;NM_001204068.2,NM_001204069.2,NM_001204070.2,NM_001352194.2,NM_001352195.2,NM_001352196.2,NM_001352197.2,NM_001352198.2,NM_001352199.2,NM_001352200.2,NM_001352201.2,NM_001352202.2,NM_001352203.2,NM_001352204.2,NM_001352205.2,NM_001352206.2,NM_020140.4,NM_181670.4,XM_047429168.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr13:42932302:42934303:-:EPSTI1;XM_011535314.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr13:42932302:42934303:-:EPSTI1;XM_011535314.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr13:42932302:42934303:-:EPSTI1;XM_011535314.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr22:35960629:35962630:-:RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2;NM_001349982.2,NM_001349989.2,NM_001349990.2,NM_001349991.2,NM_001349992.2,NM_001349994.2,NM_001349995.2,NM_001349996.2,XM_006724189.4,XM_047441250.1,XM_047441251.1,XM_047441254.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:35960629:35962630:-:RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2;NM_001349982.2,NM_001349989.2,NM_001349990.2,NM_001349991.2,NM_001349992.2,NM_001349994.2,NM_001349995.2,NM_001349996.2,XM_006724189.4,XM_047441250.1,XM_047441251.1,XM_047441254.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:35960629:35962630:-:RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2,RBFOX2;NM_001349982.2,NM_001349989.2,NM_001349990.2,NM_001349991.2,NM_001349992.2,NM_001349994.2,NM_001349995.2,NM_001349996.2,XM_006724189.4,XM_047441250.1,XM_047441251.1,XM_047441254.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:4475397:4477398:+:HMOX2,HMOX2,HMOX2,HMOX2,HMOX2,HMOX2,HMOX2;NM_001127204.2,NM_001286267.2,NM_001286268.2,NM_001286269.2,NM_001286271.2,NM_002134.4,XM_017023196.3;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr16:4475397:4477398:+:HMOX2,HMOX2,HMOX2,HMOX2,HMOX2,HMOX2,HMOX2;NM_001127204.2,NM_001286267.2,NM_001286268.2,NM_001286269.2,NM_001286271.2,NM_002134.4,XM_017023196.3;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr16:4475397:4477398:+:HMOX2,HMOX2,HMOX2,HMOX2,HMOX2,HMOX2,HMOX2;NM_001127204.2,NM_001286267.2,NM_001286268.2,NM_001286269.2,NM_001286271.2,NM_002134.4,XM_017023196.3;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:85853869:85855870:-:SYTL2,SYTL2,SYTL2,SYTL2,SYTL2,SYTL2;NM_001394453.1,NM_001394458.1,NM_001394462.1,NM_001394468.1,NM_001394471.1,NM_001394472.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:85853869:85855870:-:SYTL2,SYTL2,SYTL2,SYTL2,SYTL2,SYTL2;NM_001394453.1,NM_001394458.1,NM_001394462.1,NM_001394468.1,NM_001394471.1,NM_001394472.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:85853869:85855870:-:SYTL2,SYTL2,SYTL2,SYTL2,SYTL2,SYTL2;NM_001394453.1,NM_001394458.1,NM_001394462.1,NM_001394468.1,NM_001394471.1,NM_001394472.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:15321507:15323508:+:PTPRO,PTPRO,PTPRO;NM_002848.4,NM_030667.3,XM_017019725.3;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:15321507:15323508:+:PTPRO,PTPRO,PTPRO;NM_002848.4,NM_030667.3,XM_017019725.3;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:15321507:15323508:+:PTPRO,PTPRO,PTPRO;NM_002848.4,NM_030667.3,XM_017019725.3;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:203866770:203868771:+:CTLA4,CTLA4;NM_001037631.3,NM_005214.5;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:203866770:203868771:+:CTLA4,CTLA4;NM_001037631.3,NM_005214.5;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:203866770:203868771:+:CTLA4,CTLA4;NM_001037631.3,NM_005214.5;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:52684598:52686599:-:PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1;NM_001350074.2,NM_001350077.2,NM_001394869.1,NM_001400474.1,NM_001400481.1,NM_001400500.1,XM_011533900.4,XM_011533903.4,XM_017006726.2,XM_017006728.2,XM_017006731.2,XM_017006742.2,XM_047448452.1,XM_047448453.1,XM_047448454.1,XM_047448459.1,XM_047448464.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:52684598:52686599:-:PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1;NM_001350074.2,NM_001350077.2,NM_001394869.1,NM_001400474.1,NM_001400481.1,NM_001400500.1,XM_011533900.4,XM_011533903.4,XM_017006726.2,XM_017006728.2,XM_017006731.2,XM_017006742.2,XM_047448452.1,XM_047448453.1,XM_047448454.1,XM_047448459.1,XM_047448464.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:52684598:52686599:-:PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1,PBRM1;NM_001350074.2,NM_001350077.2,NM_001394869.1,NM_001400474.1,NM_001400481.1,NM_001400500.1,XM_011533900.4,XM_011533903.4,XM_017006726.2,XM_017006728.2,XM_017006731.2,XM_017006742.2,XM_047448452.1,XM_047448453.1,XM_047448454.1,XM_047448459.1,XM_047448464.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:22296035:22298036:-:PRL;NM_000948.6;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:22296035:22298036:-:PRL;NM_000948.6;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:22296035:22298036:-:PRL;NM_000948.6;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr15:51254788:51256789:-:CYP19A1;NM_001347253.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr15:51254788:51256789:-:CYP19A1;NM_001347253.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr15:51254788:51256789:-:CYP19A1;NM_001347253.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:25255049:25257050:-:DNMT3A;XM_017003527.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:25255049:25257050:-:DNMT3A;XM_017003527.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:25255049:25257050:-:DNMT3A;XM_017003527.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:27262149:27264150:+:WDTC1;XM_047449768.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:27262149:27264150:+:WDTC1;XM_047449768.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:27262149:27264150:+:WDTC1;XM_047449768.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr6:12715766:12717767:+:PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1;NM_001242648.4,NM_001322308.3,NM_001374581.2,NM_001374582.1,NM_030948.6,XM_005248934.4,XM_017010459.3,XM_047418372.1,XM_047418373.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:12715766:12717767:+:PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1;NM_001242648.4,NM_001322308.3,NM_001374581.2,NM_001374582.1,NM_030948.6,XM_005248934.4,XM_017010459.3,XM_047418372.1,XM_047418373.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:12715766:12717767:+:PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1,PHACTR1;NM_001242648.4,NM_001322308.3,NM_001374581.2,NM_001374582.1,NM_030948.6,XM_005248934.4,XM_017010459.3,XM_047418372.1,XM_047418373.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:69570431:69572432:-:APBA1;XM_017014670.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:69570431:69572432:-:APBA1;XM_017014670.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:69570431:69572432:-:APBA1;XM_017014670.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:162068690:162070691:+:NOS1AP,NOS1AP;NM_001164757.2,NM_014697.3;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:162068690:162070691:+:NOS1AP,NOS1AP;NM_001164757.2,NM_014697.3;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:162068690:162070691:+:NOS1AP,NOS1AP;NM_001164757.2,NM_014697.3;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:47208027:47210028:+:MYL4,MYL4,MYL4,MYL4;NM_001002841.2,XM_005257391.6,XM_011524839.3,XM_017024683.2;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:47208027:47210028:+:MYL4,MYL4,MYL4,MYL4;NM_001002841.2,XM_005257391.6,XM_011524839.3,XM_017024683.2;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:47208027:47210028:+:MYL4,MYL4,MYL4,MYL4;NM_001002841.2,XM_005257391.6,XM_011524839.3,XM_017024683.2;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:179700091:179702092:+:USP13;XM_017007427.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:179700091:179702092:+:USP13;XM_017007427.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:179700091:179702092:+:USP13;XM_017007427.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr13:72781132:72783133:+:PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1;NM_001349655.2,NM_006346.4,XM_011534882.4,XM_011534884.4,XM_011534885.4,XM_011534886.4,XM_017020351.2,XM_024449314.2,XM_047430045.1,XM_047430046.1,XM_047430047.1,XM_047430048.1,XM_047430049.1,XM_047430050.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr13:72781132:72783133:+:PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1;NM_001349655.2,NM_006346.4,XM_011534882.4,XM_011534884.4,XM_011534885.4,XM_011534886.4,XM_017020351.2,XM_024449314.2,XM_047430045.1,XM_047430046.1,XM_047430047.1,XM_047430048.1,XM_047430049.1,XM_047430050.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr13:72781132:72783133:+:PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1,PIBF1;NM_001349655.2,NM_006346.4,XM_011534882.4,XM_011534884.4,XM_011534885.4,XM_011534886.4,XM_017020351.2,XM_024449314.2,XM_047430045.1,XM_047430046.1,XM_047430047.1,XM_047430048.1,XM_047430049.1,XM_047430050.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr4:93220280:93222281:+:GRID2;XM_047450137.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:93220280:93222281:+:GRID2;XM_047450137.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:93220280:93222281:+:GRID2;XM_047450137.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr20:34412765:34414766:+:ITCH;XM_047440537.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr20:34412765:34414766:+:ITCH;XM_047440537.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr20:34412765:34414766:+:ITCH;XM_047440537.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr4:181631639:181633640:+:TENM3;XM_047415933.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:181631639:181633640:+:TENM3;XM_047415933.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr4:181631639:181633640:+:TENM3;XM_047415933.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:160348657:160350658:+:SLC22A3;XM_017011203.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:160348657:160350658:+:SLC22A3;XM_017011203.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:160348657:160350658:+:SLC22A3;XM_017011203.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:52904829:52906830:-:GSTA3;XM_047418685.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr6:52904829:52906830:-:GSTA3;XM_047418685.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr6:52904829:52906830:-:GSTA3;XM_047418685.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:37119166:37121167:+:ZCCHC7;XM_005251612.4;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:37119166:37121167:+:ZCCHC7;XM_005251612.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:37119166:37121167:+:ZCCHC7;XM_005251612.4;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:48696934:48698935:-:LHCGR,LHCGR;XM_006712015.4,XM_011532834.3;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:48696934:48698935:-:LHCGR,LHCGR;XM_006712015.4,XM_011532834.3;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:48696934:48698935:-:LHCGR,LHCGR;XM_006712015.4,XM_011532834.3;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:33750485:33752486:-:ADAMTS12;XM_017009906.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr5:33750485:33752486:-:ADAMTS12;XM_017009906.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:33750485:33752486:-:ADAMTS12;XM_017009906.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:5248856:5250857:-:HBG1;NM_000559.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:5248856:5250857:-:HBG1;NM_000559.3;mRNA:gini	dbPEC	"#996666"	"#339900"
